8325		15046		4054
8315		14988		4033
8305		14927		4012
8294		14864		3990
8289		14800		3971
8288		14737		3953
8289		14670		3936
8292		14600		3918
8294		14527		3899
8296		14448		3879
8290		14368		3855
8274		14287		3826
8259		14206		3797
8246		14126		3770
8238		14049		3746
8228		13974		3721
8216		13902		3697
8211		13835		3676
8207		13771		3658
8204		13708		3640
8203		13646		3623
8207		13584		3608
8211		13521		3593
8206		13460		3575
8200		13399		3556
8202		13340		3541
8197		13282		3523
8182		13227		3503
8160		13176		3479
8129		13128		3454
8097		13082		3428
8067		13038		3404
8039		12996		3381
8020		12958		3363
8013		12924		3351
8009		12893		3342
8004		12861		3331
7995		12828		3319
7984		12792		3305
7977		12757		3293
7975		12723		3284
7968		12689		3272
7951		12653		3256
7927		12613		3236
7900		12573		3215
7881		12534		3197
7870		12499		3183
7864		12461		3171
7859		12423		3160
7856		12385		3149
7860		12347		3141
7860		12310		3131
7839		12272		3113
7788		12230		3083
7715		12187		3043
7669		12144		3014
7636		12103		2991
7581		12061		2959
7535		12019		2931
7538		11977		2922
7575		11937		2926
7621		11897		2934
7664		11856		2940
7702		11815		2945
7742		11776		2951
7779		11738		2955
7815		11699		2959
7841		11659		2958
7850		11617		2951
7846		11575		2939
7840		11534		2926
7848		11491		2918
7863		11445		2912
7879		11398		2906
7891		11352		2899
7899		11312		2892
7907		11274		2885
7904		11234		2873
7892		11191		2858
7882		11146		2843
7879		11104		2831
7881		11066		2822
7882		11028		2813
7886		10991		2805
7888		10952		2796
7890		10911		2786
7889		10872		2776
7881		10835		2763
7872		10795		2750
7866		10750		2737
7863		10704		2724
7865		10661		2713
7875		10617		2706
7884		10574		2698
7889		10533		2689
7888		10490		2678
7885		10447		2666
7885		10408		2656
7887		10372		2647
7882		10339		2637
7868		10307		2625
7852		10277		2612
7844		10248		2602
7844		10220		2594
7853		10193		2590
7867		10166		2588
7890		10143		2590
7918		10124		2594
7945		10108		2599
7964		10094		2601
7977		10083		2603
7987		10076		2604
7999		10072		2607
8025		10069		2615
8060		10069		2626
8096		10070		2638
8134		10074		2652
8173		10079		2666
8220		10086		2683
8276		10096		2704
8338		10104		2727
8403		10115		2751
8461		10129		2773
8518		10139		2795
8572		10145		2814
8619		10152		2832
8673		10162		2852
8725		10171		2872
8780		10182		2893
8838		10190		2915
8895		10194		2935
8949		10196		2953
9000		10199		2971
9051		10201		2988
9099		10201		3004
9148		10200		3020
9204		10196		3037
9263		10189		3054
9318		10180		3070
9365		10168		3082
9406		10155		3091
9448		10143		3101
9489		10130		3111
9527		10116		3119
9559		10099		3124
9585		10078		3126
9609		10054		3126
9632		10029		3126
9656		10002		3126
9685		9969		3125
9716		9931		3123
9747		9892		3120
9766		9851		3113
9770		9808		3101
9776		9759		3088
9782		9707		3073
9787		9655		3058
9795		9601		3043
9804		9544		3028
9816		9482		3012
9821		9414		2992
9818		9348		2970
9809		9285		2948
9803		9221		2925
9800		9151		2902
9799		9076		2878
9802		8997		2854
9808		8917		2831
9817		8837		2807
9820		8753		2782
9818		8670		2755
9818		8584		2727
9820		8496		2700
9819		8410		2672
9810		8324		2643
9796		8239		2612
9774		8153		2579
9751		8068		2546
9727		7984		2513
9704		7901		2481
9682		7820		2450
9661		7739		2420
9637		7659		2389
9616		7582		2359
9597		7508		2332
9574		7440		2305
9549		7376		2279
9522		7317		2255
9495		7258		2230
9471		7200		2207
9456		7145		2186
9453		7095		2170
9453		7050		2157
9459		7009		2146
9459		6969		2133
9452		6933		2121
9446		6902		2110
9444		6874		2101
9450		6850		2095
9449		6831		2089
9444		6817		2083
9444		6807		2080
9442		6799		2077
9434		6795		2075
9436		6796		2075
9451		6800		2080
9465		6805		2084
9476		6811		2089
9485		6820		2093
9494		6828		2098
9494		6836		2100
9489		6845		2102
9480		6856		2103
9475		6867		2106
9475		6879		2109
9475		6891		2113
9479		6904		2118
9499		6915		2126
9527		6923		2135
9549		6929		2141
9566		6932		2146
9570		6934		2148
9568		6935		2147
9567		6936		2147
9563		6935		2146
9559		6932		2144
9554		6930		2143
9553		6928		2142
9554		6922		2140
9554		6915		2138
9555		6909		2136
9555		6903		2134
9550		6893		2130
9544		6881		2125
9541		6864		2119
9535		6847		2113
9526		6829		2105
9515		6811		2097
9503		6794		2089
9494		6778		2082
9489		6762		2076
9493		6746		2072
9499		6727		2068
9502		6708		2063
9497		6688		2055
9497		6668		2049
9505		6648		2045
9517		6624		2040
9530		6595		2034
9550		6564		2028
9575		6534		2025
9594		6507		2020
9601		6478		2013
9596		6451		2003
9583		6425		1993
9562		6401		1981
9543		6381		1970
9542		6365		1965
9549		6354		1963
9555		6344		1962
9569		6334		1961
9598		6325		1965
9632		6320		1970
9660		6316		1974
9694		6311		1980
9741		6306		1988
9808		6305		2001
9899		6307		2020
10019		6314		2047
10174		6323		2082
10365		6334		2124
10587		6345		2174
10839		6357		2230
11113		6370		2291
11399		6385		2355
11685		6399		2420
11960		6417		2484
12213		6442		2546
12439		6470		2604
12634		6496		2656
12800		6521		2701
12941		6548		2742
13066		6581		2783
13183		6615		2822
13284		6649		2858
13372		6686		2893
13451		6726		2928
13530		6768		2963
13605		6811		2999
13677		6856		3034
13758		6899		3072
13856		6942		3113
13973		6985		3159
14118		7030		3212
14299		7073		3273
14518		7115		3343
14786		7156		3424
15105		7195		3517
15480		7235		3624
15907		7274		3745
16384		7311		3876
16916		7344		4021
17504		7377		4179
18145		7409		4351
18846		7439		4537
19601		7464		4735
20406		7486		4944
21257		7504		5162
22146		7521		5391
23060		7536		5624
23988		7546		5859
24927		7549		6090
25861		7544		6315
26780		7533		6529
27673		7517		6732
28536		7498		6925
29368		7478		7108
30166		7456		7280
30924		7430		7437
31644		7401		7580
32329		7368		7709
32971		7329		7821
33581		7286		7918
34156		7242		8006
34696		7197		8082
35207		7149		8146
35688		7097		8197
36137		7044		8239
36564		6991		8273
36967		6936		8299
37349		6883		8320
37721		6828		8336
38084		6773		8349
38441		6721		8362
38798		6675		8381
39160		6631		8405
39524		6587		8426
39885		6543		8447
40248		6502		8469
40618		6462		8495
40987		6426		8524
41351		6391		8553
41713		6359		8586
42069		6331		8620
42414		6309		8661
42748		6295		8709
43094		6288		8770
43435		6288		8840
43743		6295		8912
44017		6308		8986
44258		6328		9064
44463		6358		9149
44644		6397		9243
44805		6443		9343
44957		6498		9455
45076		6566		9579
45135		6648		9711
45205		6745		9868
45414		6860		10083
45655		6998		10341
45752		7165		10610
45726		7365		10900
45641		7598		11224
45517		7864		11585
45397		8163		11994
45305		8503		12468
45237		8883		13005
45149		9302		13593
45016		9763		14224
44858		10263		14900
44694		10799		15621
44525		11364		16377
44350		11958		17165
44165		12575		17975
43970		13209		18798
43770		13858		19632
43574		14516		20471
43388		15178		21314
43208		15842		22154
43028		16506		22987
42850		17168		23810
42673		17826		24621
42498		18479		25417
42326		19127		26201
42157		19767		26971
41990		20404		27730
41821		21037		28474
41650		21664		29203
41478		22285		29916
41302		22900		30612
41125		23508		31289
40945		24106		31945
40767		24696		32585
40592		25278		33209
40423		25850		33819
40256		26416		34416
40090		26977		35003
39931		27532		35582
39775		28081		36150
39616		28620		36695
39443		29148		37210
39250		29667		37686
39045		30177		38134
38842		30681		38570
38642		31179		38995
38442		31672		39405
38242		32162		39806
38048		32647		40201
37852		33125		40582
37661		33602		40958
37478		34078		41336
37300		34546		41705
37126		35007		42064
36955		35463		42416
36792		35915		42767
36635		36364		43116
36484		36809		43464
36342		37249		43813
36211		37682		44162
36084		38108		44504
35959		38526		44837
35846		38941		45177
35736		39352		45513
35621		39757		45835
35505		40154		46141
35393		40543		46442
35285		40929		46740
35176		41305		47025
35069		41674		47300
34966		42036		47570
34863		42390		47830
34763		42736		48082
34664		43074		48325
34565		43401		48552
34455		43719		48753
34345		44031		48944
34240		44338		49134
34137		44640		49321
34037		44935		49501
33945		45219		49679
33858		45494		49854
33774		45765		50026
33693		46032		50196
33610		46290		50354
33527		46537		50497
33444		46777		50632
33366		47011		50767
33290		47236		50893
33217		47451		51013
33149		47656		51129
33089		47853		51247
33033		48047		51368
32980		48239		51491
32930		48424		51609
32884		48603		51727
32849		48776		51857
32829		48945		52005
32820		49106		52161
32817		49258		52318
32813		49406		52469
32807		49548		52610
32797		49682		52736
32780		49811		52845
32756		49935		52938
32730		50053		53020
32699		50165		53090
32664		50276		53151
32627		50384		53205
32585		50489		53247
32534		50587		53266
32475		50680		53268
32408		50767		53249
32337		50848		53217
32258		50925		53167
32168		50995		53092
32075		51059		53004
31975		51120		52902
31875		51179		52799
31784		51237		52706
31696		51294		52620
31607		51352		52531
31516		51410		52438
31419		51462		52330
31317		51506		52205
31208		51548		52066
31097		51584		51916
30985		51615		51761
30871		51642		51598
30752		51665		51421
30627		51685		51233
30504		51700		51040
30380		51710		50843
30254		51719		50642
30128		51725		50437
30001		51729		50228
29876		51730		50020
29757		51726		49817
29648		51717		49625
29548		51707		49448
29456		51693		49281
29374		51673		49125
29302		51649		48982
29242		51623		48857
29197		51599		48758
29162		51575		48678
29133		51553		48610
29111		51531		48551
29098		51503		48503
29089		51473		48460
29085		51444		48427
29083		51413		48394
29082		51379		48360
29074		51344		48314
29058		51307		48251
29038		51265		48180
29015		51220		48100
28986		51174		48009
28953		51127		47909
28917		51076		47802
28880		51022		47690
28841		50966		47573
28796		50909		47446
28742		50849		47303
28682		50789		47148
28614		50725		46976
28540		50659		46793
28463		50591		46605
28387		50519		46414
28304		50444		46209
28208		50366		45982
28106		50281		45738
27997		50189		45478
27880		50094		45202
27752		49999		44908
27616		49903		44603
27473		49804		44284
27319		49702		43946
27158		49602		43600
26996		49502		43251
26830		49397		42893
26651		49286		42512
26461		49171		42111
26265		49052		41697
26063		48930		41274
25859		48806		40846
25652		48683		40418
25446		48557		39989
25238		48428		39557
25028		48296		39122
24814		48164		38681
24590		48030		38224
24351		47894		37746
24099		47752		37245
23839		47603		36728
23575		47454		36208
23312		47304		35691
23050		47150		35175
22781		46992		34648
22509		46832		34118
22231		46671		33580
21945		46508		33033
21650		46340		32471
21345		46168		31894
21028		45994		31302
20695		45819		30689
20346		45641		30055
19983		45465		29404
19613		45289		28749
19240		45111		28090
18866		44932		27436
18493		44752		26785
18116		44567		26130
17724		44378		25456
17327		44191		24782
16945		44005		24133
16583		43821		23519
16226		43639		22917
15855		43455		22299
15457		43269		21646
15026		43085		20953
14567		42904		20227
14096		42722		19490
13627		42542		18762
13170		42358		18055
12738		42169		17385
12342		41978		16768
11991		41786		16217
11667		41592		15705
11341		41397		15195
11004		41199		14673
10652		40999		14134
10286		40798		13583
9921		40595		13034
9573		40387		12514
9255		40174		12033
8971		39956		11601
8723		39735		11217
8523		39511		10899
8392		39283		10669
8343		39049		10544
8371		38810		10515
8465		38567		10566
8611		38321		10680
8809		38071		10855
9069		37819		11100
9400		37561		11427
9799		37300		11830
10256		37038		12294
10741		36771		12782
11221		36499		13256
11675		36224		13688
12088		35946		14063
12456		35664		14377
12776		35382		14630
13054		35100		14830
13299		34817		14986
13508		34530		15096
13685		34240		15165
13830		33946		15195
13949		33650		15192
14051		33350		15167
14143		33048		15127
14229		32742		15078
14314		32431		15024
14404		32115		14972
14499		31797		14921
14600		31476		14873
14706		31152		14827
14814		30825		14779
14923		30496		14729
15032		30166		14676
15141		29834		14620
15247		29502		14559
15352		29170		14494
15462		28840		14433
15579		28509		14375
15704		28176		14321
15834		27844		14269
15966		27514		14217
16100		27187		14167
16230		26862		14110
16355		26538		14047
16477		26216		13980
16602		25896		13914
16731		25582		13853
16863		25275		13794
16995		24973		13736
17123		24676		13675
17240		24382		13605
17342		24096		13524
17427		23820		13435
17489		23555		13333
17526		23302		13217
17540		23061		13091
17535		22829		12956
17515		22606		12815
17481		22396		12671
17436		22201		12528
17380		22015		12383
17318		21836		12239
17252		21666		12097
17182		21503		11958
17111		21347		11822
17037		21200		11690
16962		21062		11562
16890		20930		11441
16817		20804		11323
16743		20684		11209
16670		20566		11096
16594		20450		10983
16512		20337		10868
16425		20227		10752
16333		20117		10634
16238		20010		10516
16138		19905		10397
16035		19802		10276
15927		19699		10154
15814		19598		10030
15695		19497		9904
15574		19397		9777
15455		19298		9653
15340		19200		9532
15232		19104		9418
15134		19013		9312
15044		18924		9214
14960		18839		9121
14879		18757		9032
14798		18676		8945
14719		18597		8859
14644		18519		8777
14575		18443		8700
14514		18368		8628
14458		18293		8560
14403		18221		8494
14349		18150		8429
14291		18081		8363
14234		18014		8298
14176		17948		8234
14112		17884		8168
14043		17825		8102
13981		17770		8041
13928		17714		7985
13883		17655		7933
13845		17598		7886
13813		17538		7841
13789		17480		7801
13775		17421		7767
13764		17360		7733
13751		17299		7699
13737		17243		7666
13724		17191		7636
13709		17142		7606
13686		17096		7573
13657		17053		7538
13627		17011		7502
13592		16967		7464
13552		16927		7424
13512		16888		7385
13473		16846		7346
13434		16802		7305
13396		16756		7265
13358		16710		7224
13316		16664		7182
13270		16618		7137
13220		16569		7089
13171		16521		7042
13121		16474		6996
13074		16432		6953
13031		16392		6913
12990		16355		6876
12953		16318		6841
12919		16284		6808
12886		16249		6777
12850		16216		6744
12815		16183		6712
12779		16151		6680
12744		16120		6649
12713		16089		6620
12689		16059		6595
12670		16030		6573
12652		16003		6553
12634		15977		6533
12617		15956		6516
12605		15936		6501
12595		15919		6489
12584		15902		6477
12571		15883		6462
12553		15864		6445
12527		15843		6423
12495		15822		6398
12464		15800		6374
12432		15780		6349
12397		15761		6324
12361		15743		6298
12329		15725		6274
12295		15708		6250
12257		15694		6225
12215		15680		6199
12171		15665		6171
12125		15649		6141
12078		15631		6110
12031		15612		6079
11985		15595		6049
11936		15580		6018
11881		15566		5986
11824		15553		5952
11766		15542		5918
11714		15531		5888
11668		15519		5860
11629		15507		5837
11595		15497		5815
11565		15482		5795
11537		15466		5775
11509		15448		5754
11481		15428		5733
11452		15409		5711
11416		15390		5686
11375		15373		5660
11340		15355		5635
11311		15339		5615
11288		15323		5598
11272		15310		5585
11265		15296		5577
11268		15282		5573
11280		15266		5573
11300		15247		5576
11325		15224		5580
11347		15200		5582
11369		15174		5583
11389		15145		5582
11408		15115		5581
11429		15085		5580
11456		15054		5581
11484		15023		5583
11511		14992		5585
11540		14961		5588
11575		14928		5592
11619		14894		5601
11667		14861		5611
11715		14828		5622
11764		14794		5633
11808		14762		5641
11844		14735		5648
11877		14707		5653
11904		14676		5654
11928		14646		5654
11949		14616		5652
11966		14584		5648
11978		14554		5642
11986		14526		5635
11989		14498		5625
11985		14472		5614
11979		14450		5602
11971		14431		5591
11961		14415		5580
11947		14400		5568
11928		14385		5553
11903		14369		5535
11877		14354		5518
11851		14341		5500
11825		14330		5484
11794		14321		5466
11757		14313		5446
11716		14309		5425
11671		14310		5405
11623		14313		5384
11576		14319		5365
11527		14330		5346
11476		14342		5327
11425		14354		5307
11372		14367		5288
11319		14381		5268
11262		14398		5248
11205		14415		5227
11145		14432		5206
11083		14447		5182
11018		14463		5157
10952		14482		5133
10886		14502		5109
10816		14525		5085
10741		14553		5059
10661		14582		5031
10578		14609		5001
10498		14635		4972
10415		14664		4943
10331		14699		4915
10247		14737		4887
10169		14775		4862
10098		14812		4841
10036		14850		4823
9976		14888		4807
9920		14928		4793
9867		14970		4780
9811		15015		4768
9754		15060		4754
9698		15105		4741
9649		15150		4731
9599		15197		4721
9551		15243		4712
9505		15288		4703
9456		15332		4692
9403		15378		4680
9351		15423		4668
9300		15467		4655
9253		15509		4644
9210		15549		4635
9169		15588		4626
9133		15629		4620
9099		15670		4614
9064		15708		4608
9031		15742		4601
8996		15775		4593
8964		15806		4585
8935		15836		4579
8912		15867		4576
8893		15900		4576
8877		15931		4577
8864		15959		4578
8853		15986		4580
8837		16014		4580
8820		16041		4579
8804		16065		4577
8791		16085		4576
8784		16103		4578
8778		16117		4579
8775		16128		4580
8772		16134		4580
8768		16137		4579
8763		16139		4577
8758		16137		4574
8757		16131		4571
8755		16123		4568
8753		16115		4565
8749		16107		4561
8743		16099		4555
8731		16091		4547
8718		16081		4537
8708		16070		4529
8698		16061		4521
8693		16049		4515
8689		16034		4509
8687		16016		4503
8690		15997		4499
8693		15976		4495
8691		15954		4488
8689		15930		4479
8684		15903		4469
8676		15872		4457
8672		15839		4445
8672		15808		4437
8676		15779		4431
8681		15749		4425
8680		15717		4415
8674		15687		4404
8667		15657		4391
8663		15625		4381
8664		15593		4372
8670		15561		4366
8679		15527		4361
8688		15492		4356
8698		15457		4351
8706		15416		4344
8712		15374		4335
8714		15333		4324
8713		15293		4313
8709		15253		4299
8703		15213		4285
8700		15173		4272
8696		15131		4258
8692		15090		4245
8692		15047		4233
8698		15002		4223
8705		14954		4213
8713		14903		4202
8719		14851		4191
8723		14800		4178
8726		14746		4164
8728		14690		4149
8731		14634		4135
8733		14579		4120
8733		14518		4103
8732		14455		4085
8729		14390		4065
8724		14326		4045
8719		14263		4025
8722		14204		4009
8726		14145		3995
8730		14086		3980
8739		14028		3968
8752		13970		3957
8766		13916		3948
8774		13863		3937
8778		13808		3923
8780		13754		3908
8783		13701		3894
8787		13651		3882
8796		13602		3872
8809		13553		3864
8824		13505		3857
8840		13457		3850
8856		13410		3843
8870		13363		3836
8881		13319		3828
8887		13277		3819
8889		13237		3808
8892		13195		3797
8895		13148		3785
8899		13099		3773
8904		13052		3761
8913		13005		3751
8919		12956		3740
8922		12905		3726
8920		12853		3710
8915		12800		3693
8913		12748		3677
8912		12696		3661
8909		12642		3645
8910		12585		3629
8916		12524		3614
8928		12461		3601
8941		12400		3588
8955		12337		3575
8972		12270		3563
8989		12203		3550
9006		12135		3537
9022		12068		3524
9037		12001		3510
9045		11933		3493
9049		11863		3474
9050		11792		3453
9047		11721		3432
9044		11652		3411
9038		11584		3388
9031		11516		3366
9025		11449		3344
9021		11380		3322
9014		11312		3300
9006		11247		3278
9000		11184		3257
8992		11123		3237
8979		11061		3214
8962		10996		3189
8939		10931		3162
8912		10867		3134
8886		10809		3108
8861		10753		3083
8839		10698		3060
8818		10643		3037
8798		10589		3015
8776		10536		2992
8756		10482		2970
8740		10427		2949
8725		10371		2929
8713		10316		2909
8698		10262		2888
8681		10209		2868
8666		10158		2849
8652		10108		2830
8640		10058		2812
8631		10010		2796
8629		9964		2782
8634		9919		2772
8639		9877		2761
8642		9837		2751
8647		9800		2742
8653		9763		2734
8659		9724		2725
8664		9686		2716
8669		9650		2707
8675		9621		2701
8685		9593		2696
8694		9566		2692
8698		9541		2686
8697		9515		2678
8696		9488		2670
8696		9462		2663
8697		9437		2656
8700		9415		2651
8701		9394		2645
8704		9373		2640
8704		9352		2634
8700		9331		2627
8695		9311		2620
8688		9293		2613
8680		9276		2606
8673		9260		2599
8665		9242		2592
8658		9220		2583
8655		9196		2576
8654		9170		2568
8651		9141		2559
8643		9108		2548
8634		9069		2534
8626		9027		2520
8619		8985		2506
8612		8943		2493
8612		8902		2481
8615		8861		2471
8621		8820		2461
8626		8780		2451
8631		8739		2441
8639		8696		2431
8648		8650		2421
8658		8601		2410
8665		8549		2397
8671		8492		2383
8680		8432		2369
8689		8376		2355
8698		8323		2343
8702		8271		2329
8702		8219		2314
8703		8165		2299
8707		8109		2285
8708		8054		2270
8705		8002		2254
8701		7947		2238
8700		7888		2221
8704		7832		2206
8705		7780		2192
8702		7729		2177
8696		7677		2160
8688		7621		2143
8682		7566		2126
8679		7508		2109
8678		7450		2092
8678		7390		2075
8682		7330		2059
8689		7271		2044
8699		7215		2031
8712		7156		2017
8725		7092		2002
8739		7027		1987
8748		6964		1971
8753		6901		1955
8756		6835		1937
8758		6768		1918
8761		6701		1900
8768		6638		1883
8777		6575		1867
8788		6514		1852
8798		6456		1838
8809		6401		1825
8822		6347		1812
8837		6292		1799
8856		6237		1787
8875		6183		1776
8895		6133		1765
8912		6086		1755
8928		6040		1745
8941		5995		1735
8956		5955		1726
8971		5919		1718
8985		5888		1712
8999		5860		1707
9016		5835		1702
9037		5813		1700
9059		5797		1699
9080		5786		1700
9102		5778		1702
9128		5774		1706
9154		5774		1710
9176		5779		1716
9198		5785		1722
9218		5796		1729
9239		5812		1737
9258		5831		1747
9275		5850		1756
9293		5869		1765
9315		5889		1775
9338		5911		1786
9360		5934		1797
9380		5959		1809
9399		5987		1821
9415		6013		1832
9429		6040		1843
9444		6070		1855
9456		6102		1867
9463		6132		1878
9468		6161		1888
9470		6189		1897
9474		6218		1906
9472		6247		1915
9465		6276		1922
9461		6303		1930
9461		6329		1938
9464		6358		1947
9470		6385		1957
9478		6412		1966
9483		6436		1975
9494		6460		1985
9508		6481		1994
9525		6501		2004
9545		6516		2013
9567		6528		2021
9592		6539		2030
9622		6551		2040
9650		6563		2049
9676		6570		2057
9704		6574		2065
9731		6576		2071
9759		6578		2077
9786		6581		2084
9812		6583		2090
9839		6582		2096
9869		6578		2101
9899		6572		2105
9932		6564		2110
9972		6553		2115
10019		6538		2120
10072		6520		2125
10131		6499		2131
10196		6478		2137
10262		6454		2143
10329		6427		2148
10390		6402		2152
10442		6377		2155
10485		6351		2155
10520		6318		2151
10550		6282		2145
10577		6248		2139
10602		6216		2132
10624		6184		2126
10640		6150		2118
10654		6116		2109
10665		6083		2099
10673		6051		2090
10672		6018		2078
10665		5983		2065
10654		5945		2050
10641		5907		2034
10628		5870		2019
10612		5836		2004
10593		5805		1990
10574		5772		1975
10551		5740		1960
10524		5712		1945
10494		5686		1931
10462		5661		1917
10428		5638		1902
10396		5617		1890
10368		5599		1878
10338		5583		1868
10304		5572		1858
10271		5559		1848
10240		5546		1838
10208		5536		1829
10176		5525		1819
10148		5516		1811
10124		5512		1806
10100		5511		1801
10069		5511		1796
10032		5514		1790
9992		5516		1783
9953		5518		1777
9911		5522		1771
9867		5527		1765
9820		5532		1758
9768		5535		1750
9714		5539		1741
9661		5542		1733
9609		5545		1724
9559		5546		1715
9513		5542		1706
9472		5538		1697
9429		5534		1689
9380		5530		1679
9327		5522		1667
9268		5512		1653
9206		5501		1639
9138		5491		1624
9063		5479		1607
8991		5467		1590
8929		5454		1576
8880		5443		1564
8839		5430		1553
8802		5415		1542
8774		5394		1531
8761		5371		1523
8762		5348		1516
8775		5327		1513
8798		5303		1510
8830		5277		1508
8876		5247		1507
8940		5219		1510
9025		5193		1517
9132		5167		1527
9266		5138		1541
9435		5107		1559
9637		5076		1583
9864		5047		1611
10109		5019		1642
10364		4992		1674
10619		4963		1705
10867		4932		1734
11102		4901		1761
11318		4869		1783
11516		4837		1803
11694		4809		1820
11858		4783		1835
12010		4756		1848
12150		4727		1858
12281		4695		1866
12409		4658		1871
12538		4622		1875
12662		4588		1880
12783		4556		1884
12901		4521		1888
13022		4487		1891
13146		4457		1896
13284		4428		1903
13444		4397		1913
13638		4366		1927
13878		4337		1948
14171		4311		1977
14525		4285		2014
14944		4261		2061
15432		4238		2116
15988		4212		2180
16613		4186		2251
17305		4161		2330
18060		4137		2418
18874		4113		2512
19744		4090		2613
20658		4067		2719
21605		4046		2829
22572		4027		2942
23546		4012		3058
24519		3999		3173
25489		3985		3287
26450		3973		3401
27396		3963		3514
28321		3954		3624
29213		3946		3731
30064		3939		3832
30876		3932		3929
31649		3925		4020
32376		3920		4107
33065		3913		4188
33713		3906		4262
34322		3899		4331
34893		3891		4395
35428		3884		4453
35928		3876		4507
36405		3869		4559
36855		3867		4612
37282		3865		4664
37687		3867		4716
38074		3872		4772
38455		3883		4833
38831		3899		4900
39202		3921		4975
39562		3946		5053
39914		3976		5137
40263		4009		5224
40612		4041		5312
40959		4076		5404
41303		4114		5499
41640		4155		5600
41983		4203		5711
42322		4255		5829
42648		4310		5950
42961		4370		6076
43255		4437		6211
43539		4513		6359
43809		4596		6517
44071		4688		6687
44321		4786		6866
44553		4891		7053
44765		5004		7251
44956		5129		7462
45127		5263		7687
45281		5408		7925
45407		5566		8180
45501		5741		8455
45572		5934		8752
45620		6144		9072
45646		6375		9419
45647		6635		9802
45624		6925		10225
45580		7248		10693
45512		7608		11208
45428		8006		11772
45325		8443		12385
45207		8921		13052
45078		9439		13771
44939		9997		14541
44789		10591		15352
44630		11215		16200
44462		11867		17078
44293		12543		17981
44128		13237		18905
43967		13941		19838
43813		14649		20772
43663		15358		21703
43515		16065		22626
43368		16770		23539
43216		17470		24435
43059		18162		25310
42897		18846		26165
42734		19519		26996
42568		20178		27799
42399		20825		28578
42228		21463		29334
42056		22088		30065
41882		22703		30774
41706		23306		31459
41528		23899		32121
41346		24481		32760
41161		25053		33374
40973		25613		33965
40782		26159		34528
40586		26692		35061
40388		27213		35572
40190		27726		36065
39995		28229		36540
39802		28722		36999
39611		29205		37441
39416		29677		37859
39217		30136		38251
39021		30587		38629
38831		31031		38998
38640		31469		39354
38449		31902		39700
38256		32329		40029
38061		32749		40342
37871		33167		40652
37680		33583		40955
37483		33992		41237
37282		34396		41503
37081		34793		41757
36889		35187		42010
36702		35578		42262
36513		35968		42505
36320		36354		42734
36125		36737		42952
35926		37117		43158
35729		37493		43357
35532		37870		43550
35329		38247		43733
35126		38622		43908
34931		38994		44084
34742		39365		44263
34558		39736		44443
34377		40103		44619
34199		40464		44788
34028		40820		44955
33869		41172		45131
33725		41521		45321
33587		41868		45512
33452		42210		45700
33322		42545		45883
33193		42876		46061
33069		43204		46240
32949		43530		46419
32831		43852		46596
32719		44170		46774
32616		44480		46955
32520		44783		47134
32432		45082		47320
32355		45376		47516
32290		45663		47721
32238		45948		47941
32196		46230		48173
32155		46505		48398
32114		46773		48614
32071		47036		48822
32030		47295		49028
31988		47545		49223
31944		47787		49405
31897		48022		49576
31849		48249		49735
31806		48470		49895
31754		48686		50035
31697		48893		50158
31649		49089		50282
31595		49279		50392
31537		49463		50487
31477		49643		50573
31411		49818		50646
31342		49985		50704
31274		50143		50754
31212		50293		50804
31152		50432		50847
31095		50563		50887
31043		50687		50926
30991		50805		50959
30943		50917		50991
30897		51021		51019
30851		51114		51037
30804		51196		51041
30755		51271		51035
30711		51339		51028
30671		51398		51021
30637		51449		51015
30607		51492		51008
30580		51528		50998
30550		51559		50980
30520		51586		50956
30496		51607		50936
30482		51623		50928
30477		51634		50931
30485		51642		50952
30507		51647		50993
30541		51650		51053
30584		51649		51124
30641		51641		51212
30713		51627		51319
30800		51608		51445
30900		51587		51591
30998		51566		51733
31082		51544		51851
31142		51520		51928
31174		51497		51959
31180		51475		51944
31158		51451		51885
31110		51428		51781
31042		51405		51645
30957		51384		51482
30861		51363		51302
30759		51344		51114
30654		51327		50922
30546		51310		50726
30438		51294		50531
30332		51281		50342
30224		51268		50150
30108		51257		49948
29988		51249		49740
29868		51241		49533
29755		51236		49341
29656		51230		49172
29572		51225		49027
29505		51217		48908
29449		51208		48807
29399		51198		48715
29349		51184		48619
29294		51169		48512
29233		51150		48395
29171		51126		48268
29108		51099		48140
29046		51069		48010
28982		51033		47869
28914		50992		47718
28844		50946		47560
28776		50895		47400
28704		50837		47227
28627		50773		47041
28546		50704		46845
28467		50630		46647
28392		50553		46453
28321		50471		46262
28251		50383		46067
28177		50287		45859
28104		50187		45650
28037		50080		45444
27975		49970		45244
27919		49856		45050
27868		49735		44858
27816		49605		44658
27764		49468		44452
27712		49328		44243
27658		49184		44027
27597		49036		43798
27529		48881		43552
27457		48718		43293
27386		48551		43033
27312		48384		42768
27230		48215		42493
27133		48043		42190
27018		47869		41858
26884		47692		41497
26734		47512		41110
26568		47331		40699
26382		47148		40258
26175		46964		39786
25949		46779		39286
25704		46592		38760
25445		46405		38215
25168		46216		37646
24876		46025		37056
24570		45835		36449
24248		45644		35821
23910		45452		35174
23555		45261		34505
23183		45071		33818
22796		44883		33114
22396		44701		32401
21985		44521		31678
21563		44343		30946
21138		44168		30217
20729		44000		29520
20345		43835		28864
19978		43673		28239
19607		43513		27613
19215		43356		26963
18793		43200		26276
